rating,sentences
0,그 친구의 행동이 너무 부끄러웠다.
0,이 정도밖에 못하는 내 자신에게 실망했다.
0,원하던 반찬이 나오지 않아서 실망했다.
0,세상이 나만 미워하는 것 같다.
0,더 이상 한심한 행동은 하기 싫다.
0,아무도 내 생일을 축하해주지 않아 속상하다.
0,섭섭한 감정을 숨길 수 없었다.
0,나를 이렇게 만든 선생님이 원망스럽다.
0,억울해서 잠이 안온다.
0,쪽팔렸던 기억 때문에 잠을 거의 못 잤다.
0,곤란한 부탁을 받아서 하루종일 우울했다.
0,지루한 수업은 이제 그만 듣고 싶다.
0,외로운 감정을 어떻게 해소할지 모르겠다.
0,친구가 떠나고 이 허전한 기분을 어떻게 해야할지 모르겠다.
0,아는 친구가 없다는 것이 이렇게 슬픈 것이였다니.
0,내가 발표했을 때 그 싸늘한 분위기를 잊을 수가 없다.
0,시험이 너무 어려웠다.
0,그 때 왜 아무것도 안했는지 너무 후회스럽다.
0,핸드폰만 하는 내 자신이 바보같다.
0,무시를 당하면서도 이렇게 사는 내 자신이 싫다.
0,하루종일 우울한 기분을 떨쳐낼 수 없었다.
0,내 동생한테 실망했다.
0,맛 없는 음식을 먹으니 속이 별로였다.
0,왜 이렇게 짜증이 나지?
0,어차피 안 될 것에 힘을 쏟고 싶지 않다.
0,하루종일 초초함에 휩싸여 있었다.
0,나는 또 지고 말았다.
0,원했던 결과가 아니였다.
0,게임을 못하게 하니까 짜증이 났다.
0,너무 습하고 답답하다.
0,답답한 일상이 지루하다. 언제쯤 탈출할 수 있을까.
0,꿉꿉한 날씨가 너무 싫다.
0,집중이 하나도 되지 않는다.
0,언제까지 이렇게 살아야 하는 지 모르겠다.
0,변하지 않는 세상이 답답하다.
0,뜨거운 찻잔을 만지고 손을 데어서 기분이 가라앉았다.
0,강아지를 키우고 싶은데 부모님의 반대에 부딪혀서 속상하다.
0,책임감이 부족하다는 소리를 들었다.
0,잘 키우지 못 할 거라는 비난을 들었다.
0,반박하지 못한 나 자신에게 화가 난다.
0,다이어트를 하라고 혼이 났다.
0,살을 빼야 하는데 많이 먹는다고 혼이 났다.
0,내 자신이 못생기고 뚱뚱하다고 느낀다.
0,남들보다 못난 내 모습에 움츠러든다.
0,살을 빼야 한다는 강박이 생긴다.
0,일을 빨리빨리 하지 못한다고 혼이 났다.
0,답답하다는 소리를 많이 듣는 내가 미련하다.
0,노력하려는 의지조차 안 보인다.
0,게으르고 노력조차 하지 않는다.
0,게으른데 잘 되길 바라는 것이 모순이다.
0,하루종일 공부만 했더니 몸이 지친다.
0,말을 하지 않았더니 우울해진다.
0,하늘이 칙칙해서 나도 덩달아 우울해졌다.
0,커피를 친구에게 실수로 쏟았다. 친구가 화난 것 같아서 너무 미안하다.
0,조금만 책상에 앉아있어도 쉽게 피로해진다.
0,연필을 너무 쥐었더니 손이 뻐근해졌다.
0,동생과 싸우다가 화를 참지 못하고 동생을 때렸다.
0,들고다녀야 할 책이 너무 많아서 힘들다.
0,움츠러서 다니는 동생이 한심하다.
0,공부를 하지 않는 동생을 보면 한숨이 나온다.
0,학생으로 할 수 있는 일에는 제약이 많다.
0,반복되는 잔소리. 듣기 지친다.
0,주변에 기대에 부응하기 힘들다.
1,날씨가 맑아서 기분이 좋다.
1,생각했던 것 보다 성적이 더 잘 나왔다.
1,맛있는 것을 먹어서 행복하다.
1,원하는 것을 할 수 있어서 감사하다.
1,오늘 내 버킷리스트를 이뤘다.
1,참 똘똘하다고 칭찬을 받았다.
1,베푸는 사람이 되어야겠다고 다짐했다.
1,내가 원하는 것을 친구가 같이 하자고 해서 행복했다.
1,드디어 적성을 찾았다.
1,취미를 만들었는데 할 때마다 즐겁다.
1,나는 잘 할 수 있을거야.
1,나를 위한 하루였다.
1,찍은 것이 다 맞았다.
1,오늘은 정말 운이 좋았다.
1,우연히 간 곳이 취향을 저격했다.
1,서로 마주보고 앉아서 즐겁게 대화했다.
1,마음이 맞는 친구랑 놀 수 있어서 좋았다.
1,스티커를 배송 받았을 때 행복했다.
1,행복한 하루이다.
1,내가 원하는 옷을 샀다. 쇼핑은 즐거워.
1,웃으면 복이 온다.
1,마음이 맞는 친구는 소중하다.
1,소중한 것들을 소중히 여기자.
1,하루종일 웃었다.
1,크로플이 진짜 맛있었다.
1,생일 축하를 받았다.
1,내가 가지고 싶었던 선물을 선물 받았다.
1,블로그에서 좋아요를 엄청 받았다.
1,공감할 수 있는 것들이 많았다.
1,레모네이드를 오랜만에 마셨더니 맛있었다.
1,운동하고 마시는 물은 정말 맛있다.
1,상쾌한 바람을 느끼며 누워있었다.
1,하늘을 바라보기만 해도 웃음이 난다.
1,절친이 있다는 것은 참 감사하다.
1,부지런하게 움직였더니 뿌듯하다.
1,일기를 하루도 안 밀리고 다 썼다.
1,기록의 힘은 대단하다.
1,칭찬은 고래도 춤추게 한다.
1,평생 갈 친구들이 있다니 나는 참 복 받은 사람이다.
1,너희들이 있어서 나는 행복하다.
1,웃음코드가 잘 맞아서 내내 웃다가 왔다.
1,원하던 선물을 받았다.
1,신나는 여행이었다.
1,무엇을 해도 웃음이 나왔다.
1,매일이 오늘만 같았으면 좋겠다.
1,무엇을 해도 될 것 같은 하루였다.
1,노는 것이 제일 좋아. 친구들 모여라.
1,음악을 들으면서 책 읽는 것이 내 인생의 낙이다.
1,꿈을 이뤘다.
1,원하는 시간에 일어났다.
1,인생 팥빙수를 먹었다.
1,부드러운 감촉이 사람을 기분 좋게 한다.
1,강아지를 키우고 싶었는데 이번에 허락을 맡았다. 이제 같이 산다.
1,선풍기가 집에 있어서 다행이다.
1,엘리베이터가 고장나기 전에 운이 좋게 집에 왔다.
1,신발이 내 발에 딱 맞아서 다행이다.
1,우리 반이 우승했다.
1,카페가 저렴하고 내 스타일이었다.
1,드라마가 너무 재미있다. 시간이 순식간에 흘러갔다.
1,면접을 잘 봤다. 합격을 했다.
1,대표로서 단 위에 올라가 상을 받았다.
1,우리 팀이 이겼다.
1,노력한 결과가 좋아서 다행이다.
1,친구들이 너는 참 열심히 산다고 칭찬해줬다.
1,잠실에 놀러간 것은 처음이라서 기부이 좋았다.
1,날씨도 완전 화창했고 조화로운 곳이었다.
1,오랜만에 타코를 먹었더니 너무 좋았다.
1,대화 내용은 평범했지만 그 시간이 즐거웠다.
1,기다리던 택배를 받았다.
1,이 마라탕은 진리이다. 너무 맛있다.
1,열심히 노력했던 대회에서 상을 받았다.
1,내가 응원하던 팀이 우승했다.
1,나는 성공한 팬이다.
1,잘생긴 아이돌을 봤더니 눈이 밝아지는 느낌이다.
1,수술이 잘 되어서 이제 하나도 안 아프다.
1,원했던 결과가 척척 나왔다.
1,최우수 졸업을 할 것 같다. 축하 꽃다발을 받았다.
1,이 향수 향기는 너무 좋다.
1,나는 바다의 청량함이 좋다.
1,바다를 바라만 보고 있어도 근심 걱정이 사라지는 기분이다.
1,유투브를 보는 것은 즐겁다.
1,같이 모여 응원을 하니 행복이 배가 된다.
1,추억이 새록새록 샘 솟는 곳이다.
1,목표한 양을 미리 끝냈다.
1,너 덕분에 내가 웃을 수 있다.
1,원하던 몸무게가 되었다.
1,우연히 잡은 책이 너무 재미있었다.
1,깜짝 선물을 받았다.
1,알바비가 들어왔다. 이제 여유로워졌다.
1,날 위한 하루였다.
1,마치 꿈을 꾸는 듯한 하루였다.
1,생각보다 일찍 끝나서 집 가서 놀 수 있어서 좋다.
1,널 정말 사랑해.
1,에너지가 생겼다. 열심히 일 할 것이다.
1,시원하게 지낼 수 있음에 감사하다.
1,이번엔 내가 일등을 했다.
1,노력한만큼 값진 결과를 받았다.
1,시원한 바다에 발 담구며 놀았다.
1,짜장면이 참 맛있었다.
1,원하던 핸드폰을 사서 기쁘다. 아껴서 써야겠다.
1,내가 좋아하던 선생님께서 나에게 칭찬을 해주셨다.
1,원하던 안경을 사서 기분이 좋다.
1,내가 좋아하는 대게를 마음껏 먹을 수 있었다.
1,앞머리가 예쁘게 나왔다.
1,내가 원하던 포토카드가 한 번에 나왔다. 나는 행운아이다.
1,좋아하던 가수를 내 눈 바로 앞에서 봤다.
1,팬싸에 당첨됐다. 이게 꿈인지 생시인지 모르겠다.
1,콘서트를 보는 동안 꿈만 같았다.
1,콘서트 티켓팅에서 가장 좋은 자리에 성공했다. 내 손은 금손인가보다.
1,달콤한 사랑의 고백을 받았다.
1,하루종일 놀았더니 뿌듯하다.
1,시험에 합격했다.
1,여행가는 길에 좋아하는 노래를 들었다.
1,셀카를 찍었는데 생각보다 너무 잘 나왔다. 프로필 사진 해야지.
1,이모티콘을 선물 받았다. 유용하게 쓰일 것 같다.
1,놀이공원에 가서 하루종일 놀았다.
1,해수욕장의 물이 참 맑고 시원했다.
1,운동을 하고 왔더니 온 몸에 엔돌핀이 도는 것 같다.
1,원하던 몸무게가 되었다. 이제 마음껏 입고 싶은 옷 입어야지.
1,친구들이 내 안경을 보더니 어울린다고 해줬다.
1,인생의 맛집을 찾은 것 같다.
1,오늘은 잘 풀리는 날이다.
1,산 정상에서 먹는 라면은 정말 꿀맛이다.
1,무료 서비스를 받았다.
1,주문했던 케이스가 도착했는데 내 핸드폰에 찰떡이다.
1,달리기 1등은 나이다.
1,잊어버린 줄만 알았던 어린시절 보물을 찾았다.
1,사랑을 받는 기분은 이런 것이구나 알게 되었다.
1,나는 우리 집에 태어나서 참 다행이다.
1,같이 울어주는 친구가 있어서 고마웠다.
1,깜짝 파티는 성공적이었다.
1,나는 성공한 덕후이다.
1,오늘 목표한 양을 무사히 다 끝냈다.
1,택배를 기다리는 기분은 두근두근거린다.
1,선생님이 회를 사주셨다. 감사합니다.
1,말하는대로 이루어지는 게 사실이었다. 말하는대로 이루어지리다.
1,가위바위보를 다 이겼다.
1,좋은 친구를 만나서 다행이다.
1,열심히 준비해서 꼭 이룰 것이다.
1,생각만 해도 즐거운 만남이었다.
1,처음 도전했는데도 좋은 결과를 받았다.
1,키가 생각보다 많이 컸다.
1,뿌듯한 한 달이었다.
1,좋아하는 사람들이랑 행복한 시간을 보냈다.
1,사람이 없고 한적하니 좋았다.
1,소중한 엄마가 회복해서 다행이다.
1,나에겐 늘 함께하는 친구들이 있다.
1,이사를 했다. 드디어 나에게도 넓은 방이 생겼다.
1,새 이불을 깔았더니 보송보송해서 기분이 좋다.
1,요즘 얼마나 행복한지 모르겠다.
1,생각보다 안 아파서 다행이다.
1,소울메이트가 생겼다.
1,인생 친구가 생긴 것 같다. 친구야 사랑해.
1,아빠가 용돈을 많이 올려줬다.
1,오랜만에 이사 간 친구를 봤더니 너무 반가웠다.
1,새로운 맛집을 발견했다.
1,인생샷을 찍었다.
1,빠르게 회복하는 중이다.
1,뛰었는데 다행히 제 시간에 도착했다.
1,친구가 선물을 너무 좋아해줘서 다행이었다.
1,새로운 친구가 생겼다. 잘 지내보자.
1,주변에서 도움을 많이 받았다.
1,그냥 올린 글에 많은 사람들이 위로를 해줬다.
1,그동안 참 잘 살았나보다.
1,수학여행을 간다니 설레서 잠이 안온다.
1,도착한 곳은 생각보다 넓었다.
1,살아있어서 다행이다.
1,에어컨을 키고 누우니 그 곳이 바로 천국이었다.
1,상금을 받게 되었다.
1,당당하게 사는 태도가 삶에서 중요하다고 생각한다.
1,오늘 급식 메뉴로 내가 좋아하는 부대찌개가 나왔다.
1,부대찌개가 매우 맛있었다.
1,콩나물과 어묵을 같이 먹으니 매우 잘 어울렸다.
1,가족들과 오랜만에 모여서 팥빙수를 먹는 시간이 행복했다.
1,오늘 나에게 잘 어울리는 옷을 사서 기분이 좋았다.
1,이번에 열심히 공부를 했더니 성적이 올랐다.
1,성적이 올라서 부모님과 선생님께 칭찬을 받았다.
1,친구들에게 모범이 되는 반장이 존경스럽다.
1,미술 선생님은 항상 상냥하셔서 미술 시간이 제일 좋다.
1,친한 친구들이 모두 좋은 결과를 얻어서 내가 다 기쁘다.
1,오늘부터 학교에서 마니또를 시작한다. 친구한테 뭘 사줄지 벌써 기대되고 흥분된다.
1,매일 자기 전에 침대에 누워서 웹툰을 보는 것이 내 삶의 소소한 행복이다.
1,집 밖을 나서는 발걸음이 가벼웠다.
1,아빠가 치킨을 사오셨다.
1,오랜만에 떡볶이를 먹으니까 맛있었다.
1,내 숙제가 우수 작품으로 선정되었다.
1,할머니랑 즐거운 시간을 보냈다.
1,게임에서 이겼다.
1,새로운 시작은 늘 설렌다.
1,내 자신은 참 소중한 존재이다.
1,나는 그 카페 특유의 따뜻한 분위기를 참 좋아한다.
1,사랑 받는 기분이 이런것이구나.
1,오늘은 완벽한 하루였다.
1,급식이 맛있어서 먹고 또 먹었다.
1,좋아하는 선생님이 내 머리를 쓰다듬어 줬다.
1,좋아하는 친구랑 눈이 마주쳤다.
1,원하던 카메라를 샀다. 친구들 많이 찍어줘야지.
1,동생이랑 속 깊은 대화를 했다.
1,지금 이 밤시간은 소중하지만 확실한 행복이다.
1,노을이 너무 예뻐서 넋을 놓고 바라봤다.
1,나를 사랑해주는 가족들은 무엇과도 바꿀 수 없다.
1,새로 꾸민 노트북이 참 마음에 든다.
1,결국에는 잘 될것이다.
1,도전을 하는 내 자신이 대견하다.
1,친구가 행복했으면 좋겠다.
1,건강한 식단을 먹었더니 몸이 가벼워진 느낌이다.
1,웃으면 복이 온다.
1,나한테는 귀여운 동생이 있다.
1,빠져버린 드라마가 생겨서 하루종일 그것만 봤다.
1,좋아하는 노래를 다 다운받았다.
1,회장선거를 했는데 내가 회장이 되었다.
1,사촌동생이 놀러와서 같이 놀아줬다.
1,내 손으로 처음 요리해봤다. 첫 도전치고는 성공적이었다.
1,신나게 놀다보니까 스트레스가 다 날아갔다.
1,날씨가 좋아서 콧노래가 저절로 나왔다.
1,원하던 성적을 받았다. 수고했다 내 자신.
1,규칙적인 생활을 하니 몸이 가볍다.
1,오늘은 휴일이다. 학교 안 가고 쉬어야지.
1,많은 축하를 받았다.
1,나만의 소중한 장소가 생겼다.
1,집 앞에 나무에 핀 꽃이 예쁘다.
1,가족이랑 이야기 하는 시간이 가장 기다려진다.
1,엄마가 내 고민에 진심으로 공감해줘서 고마웠다.
1,내 노래를 듣고 다들 감탄해주었다.
1,오늘의 경험은 좋은 경험이 될 것이다.
1,새로 오신 교생 선생님이 잘 생겼다.
1,이상형을 만났다.
1,방 청소를 하니 참 개운했다.
1,요리를 잘 하는 사람은 정말 멋진 것 같다.
1,노래 잘하는 남자에게 반했다.
1,체육 수행평가를 만점 받았다.
1,내가 우리반 1등이라니 너무 뿌듯했다.
1,선생님이랑 단 둘이 이야기하는 시간이 제일 좋다.
1,내 고민이 해결 될 것 같다.
1,할 일을 다 했더니 하루가 여유로웠다.
1,베이글을 처음 먹었는데 맛있었다.
1,나는 따뜻한 게 좋다.
1,선선하니 기분이 좋아지는 날씨였다.
1,할머니를 도와드렸는데 굉장히 뿌듯했다.
1,새로운 음료수에 도전했는데 성공적이었다.
1,하늘이 정말 너무 예뻤다.
1,대화가 잘 맞는 친구를 새로 사귀었다.
1,내 갈일에 대한 확신이 있다.
1,그 친구는 참 아름다운 것 같다.
1,좋은 생각을 하면 좋은 사람이 될 것이다.
1,오늘 간 곳은 완벽하게 정리되어 있었다.
1,학원에서 숙제를 안 내줬다. 오늘은 자유이다.
1,열심히 한 숙제를 다 맞았다. 다행이다.
